img,px,py
1249.jpg,60,150
1250.jpg,84,184
1251.jpg,216,215
1252.jpg,183,189
1253.jpg,97,178
1254.jpg,155,172
1255.jpg,75,167
1256.jpg,54,107
1257.jpg,80,165
1258.jpg,103,133
1259.jpg,97,62
1260.jpg,-1,-1
1261.jpg,-1,-1
1262.jpg,-1,-1
1263.jpg,-1,-1
1264.jpg,-1,-1
1265.jpg,-1,-1
1266.jpg,-1,-1
1267.jpg,-1,-1
1268.jpg,-1,-1
1269.jpg,-1,-1
1270.jpg,-1,-1
1271.jpg,-1,-1
1272.jpg,-1,-1
1273.jpg,-1,-1
1274.jpg,-1,-1
1275.jpg,-1,-1
1276.jpg,-1,-1
1277.jpg,-1,-1
1278.jpg,-1,-1
1279.jpg,-1,-1
1280.jpg,136,148
1281.jpg,74,91
1282.jpg,103,139
1283.jpg,85,132
1284.jpg,115,162
1285.jpg,48,99
1286.jpg,201,169
1287.jpg,199,82
1288.jpg,93,108
1289.jpg,183,172
1290.jpg,216,189
1291.jpg,199,152
1292.jpg,122,163
1293.jpg,72,53
1294.jpg,76,78
1295.jpg,112,90
1296.jpg,77,62
1297.jpg,146,137
1298.jpg,140,189
1299.jpg,33,178
1300.jpg,-1,-1
1301.jpg,-1,-1
1302.jpg,-1,-1
1303.jpg,-1,-1
1304.jpg,-1,-1
1305.jpg,-1,-1
1306.jpg,-1,-1
1307.jpg,-1,-1
1308.jpg,-1,-1
1309.jpg,-1,-1
1310.jpg,-1,-1
1311.jpg,-1,-1
1312.jpg,-1,-1
1313.jpg,-1,-1
1314.jpg,-1,-1
1315.jpg,-1,-1
1316.jpg,-1,-1
1317.jpg,-1,-1
1318.jpg,-1,-1
1319.jpg,-1,-1
1320.jpg,202,129
1321.jpg,64,120
1322.jpg,184,155
1323.jpg,60,209
1324.jpg,107,52
1325.jpg,82,162
1326.jpg,119,160
1327.jpg,211,107
1328.jpg,118,68
1329.jpg,34,186
1330.jpg,182,36
1331.jpg,209,208
1332.jpg,49,32
1333.jpg,110,153
1334.jpg,211,39
1335.jpg,116,88
1336.jpg,35,181
1337.jpg,50,226
1338.jpg,83,196
1339.jpg,75,136
1340.jpg,-1,-1
1341.jpg,-1,-1
1342.jpg,-1,-1
1343.jpg,-1,-1
1344.jpg,-1,-1
1345.jpg,-1,-1
1346.jpg,-1,-1
1347.jpg,-1,-1
1348.jpg,-1,-1
1349.jpg,-1,-1
1350.jpg,-1,-1
1351.jpg,-1,-1
1352.jpg,-1,-1
1353.jpg,-1,-1
1354.jpg,-1,-1
1355.jpg,-1,-1
1356.jpg,-1,-1
1357.jpg,-1,-1
1358.jpg,-1,-1
1359.jpg,-1,-1
1360.jpg,109,82
1361.jpg,199,169
1362.jpg,63,53
1363.jpg,104,30
1364.jpg,137,187
1365.jpg,104,167
1366.jpg,150,172
1367.jpg,173,39
1368.jpg,62,160
1369.jpg,201,121
1370.jpg,44,102
1371.jpg,63,77
1372.jpg,43,208
1373.jpg,178,103
1374.jpg,218,38
1375.jpg,32,48
1376.jpg,37,191
1377.jpg,89,202
1378.jpg,39,48
1379.jpg,66,116
1380.jpg,-1,-1
1381.jpg,-1,-1
1382.jpg,-1,-1
1383.jpg,-1,-1
1384.jpg,-1,-1
1385.jpg,-1,-1
1386.jpg,-1,-1
1387.jpg,-1,-1
1388.jpg,-1,-1
1389.jpg,-1,-1
1390.jpg,-1,-1
1391.jpg,-1,-1
1392.jpg,-1,-1
1393.jpg,-1,-1
1394.jpg,-1,-1
1395.jpg,-1,-1
1396.jpg,-1,-1
1397.jpg,-1,-1
1398.jpg,-1,-1
1399.jpg,-1,-1
1400.jpg,30,83
1401.jpg,123,160
1402.jpg,68,95
1403.jpg,101,84
1404.jpg,130,110
1405.jpg,146,159
1406.jpg,217,209
1407.jpg,53,136
1408.jpg,89,206
1409.jpg,65,81
1410.jpg,79,90
1411.jpg,216,223
1412.jpg,49,64
1413.jpg,48,41
1414.jpg,215,49
1415.jpg,193,196
1416.jpg,62,52
1417.jpg,89,51
1418.jpg,138,209
1419.jpg,141,83
1420.jpg,-1,-1
1421.jpg,-1,-1
1422.jpg,-1,-1
1423.jpg,-1,-1
1424.jpg,-1,-1
1425.jpg,-1,-1
1426.jpg,-1,-1
1427.jpg,-1,-1
1428.jpg,-1,-1
1429.jpg,-1,-1
1430.jpg,-1,-1
1431.jpg,-1,-1
1432.jpg,-1,-1
1433.jpg,-1,-1
1434.jpg,-1,-1
1435.jpg,-1,-1
1436.jpg,-1,-1
1437.jpg,-1,-1
1438.jpg,-1,-1
1439.jpg,-1,-1
1440.jpg,202,108
1441.jpg,99,34
1442.jpg,220,166
1443.jpg,182,186
1444.jpg,143,152
1445.jpg,88,78
1446.jpg,144,88
1447.jpg,198,68
1448.jpg,153,84
1449.jpg,190,85
1450.jpg,154,186
1451.jpg,213,158
1452.jpg,168,65
1453.jpg,103,155
1454.jpg,68,142
1455.jpg,156,141
1456.jpg,44,141
1457.jpg,139,218
1458.jpg,83,144
1459.jpg,115,53
1460.jpg,-1,-1
1461.jpg,-1,-1
1462.jpg,-1,-1
1463.jpg,-1,-1
1464.jpg,-1,-1
1465.jpg,-1,-1
1466.jpg,-1,-1
1467.jpg,-1,-1
1468.jpg,-1,-1
1469.jpg,-1,-1
1470.jpg,-1,-1
1471.jpg,-1,-1
1472.jpg,-1,-1
1473.jpg,-1,-1
1474.jpg,-1,-1
1475.jpg,-1,-1
1476.jpg,-1,-1
1477.jpg,-1,-1
1478.jpg,-1,-1
1479.jpg,-1,-1
1480.jpg,81,85
1481.jpg,70,207
1482.jpg,206,114
1483.jpg,206,212
1484.jpg,91,51
1485.jpg,45,56
1486.jpg,66,120
1487.jpg,159,74
1488.jpg,41,126
1489.jpg,81,122
1490.jpg,133,208
1491.jpg,188,180
1492.jpg,54,196
1493.jpg,125,162
1494.jpg,183,77
1495.jpg,148,155
1496.jpg,98,212
1497.jpg,151,55
1498.jpg,84,210
1499.jpg,124,149
1500.jpg,-1,-1
1501.jpg,-1,-1
1502.jpg,-1,-1
1503.jpg,-1,-1
1504.jpg,-1,-1
1505.jpg,-1,-1
1506.jpg,-1,-1
1507.jpg,-1,-1
1508.jpg,-1,-1
1509.jpg,-1,-1
1510.jpg,-1,-1
1511.jpg,-1,-1
1512.jpg,-1,-1
1513.jpg,-1,-1
1514.jpg,-1,-1
1515.jpg,-1,-1
1516.jpg,-1,-1
1517.jpg,-1,-1
1518.jpg,-1,-1
1519.jpg,-1,-1
1520.jpg,125,61
1521.jpg,66,33
1522.jpg,136,116
1523.jpg,164,50
1524.jpg,133,155
1525.jpg,60,101
1526.jpg,100,39
1527.jpg,84,191
1528.jpg,158,180
1529.jpg,156,32
1530.jpg,212,180
1531.jpg,124,130
1532.jpg,216,93
1533.jpg,209,121
1534.jpg,169,33
1535.jpg,67,132
1536.jpg,41,142
1537.jpg,125,88
1538.jpg,195,118
1539.jpg,112,156
1540.jpg,-1,-1
1541.jpg,-1,-1
1542.jpg,-1,-1
1543.jpg,-1,-1
1544.jpg,-1,-1
1545.jpg,-1,-1
1546.jpg,-1,-1
1547.jpg,-1,-1
1548.jpg,-1,-1
1549.jpg,-1,-1
1550.jpg,-1,-1
1551.jpg,-1,-1
1552.jpg,-1,-1
1553.jpg,-1,-1
1554.jpg,-1,-1
1555.jpg,-1,-1
1556.jpg,-1,-1
1557.jpg,-1,-1
1558.jpg,-1,-1
1559.jpg,-1,-1
1560.jpg,207,213
1561.jpg,135,155
1562.jpg,222,97
1563.jpg,154,197
1564.jpg,209,66
1565.jpg,120,212
1566.jpg,42,160
1567.jpg,73,100
1568.jpg,223,158
1569.jpg,222,108
1570.jpg,59,51
1571.jpg,110,203
1572.jpg,107,82
1573.jpg,40,99
1574.jpg,70,201
1575.jpg,150,155
1576.jpg,222,111
1577.jpg,219,137
1578.jpg,180,163
1579.jpg,219,152
1580.jpg,-1,-1
1581.jpg,-1,-1
1582.jpg,-1,-1
1583.jpg,-1,-1
1584.jpg,-1,-1
1585.jpg,-1,-1
1586.jpg,-1,-1
1587.jpg,-1,-1
1588.jpg,-1,-1
1589.jpg,-1,-1
1590.jpg,-1,-1
1591.jpg,-1,-1
1592.jpg,-1,-1
1593.jpg,-1,-1
1594.jpg,-1,-1
1595.jpg,-1,-1
1596.jpg,-1,-1
1597.jpg,-1,-1
1598.jpg,-1,-1
1599.jpg,-1,-1
1600.jpg,219,187
1601.jpg,185,94
1602.jpg,122,126
1603.jpg,111,175
1604.jpg,42,79
1605.jpg,43,131
1606.jpg,181,52
1607.jpg,113,86
1608.jpg,122,64
1609.jpg,208,40
1610.jpg,211,197
1611.jpg,205,69
1612.jpg,64,102
1613.jpg,159,64
1614.jpg,80,96
1615.jpg,212,30
1616.jpg,153,119
1617.jpg,166,158
1618.jpg,177,137
1619.jpg,155,129
1620.jpg,-1,-1
1621.jpg,-1,-1
1622.jpg,-1,-1
1623.jpg,-1,-1
1624.jpg,-1,-1
1625.jpg,-1,-1
1626.jpg,-1,-1
1627.jpg,-1,-1
1628.jpg,-1,-1
1629.jpg,-1,-1
1630.jpg,-1,-1
1631.jpg,-1,-1
1632.jpg,-1,-1
1633.jpg,-1,-1
1634.jpg,-1,-1
1635.jpg,-1,-1
1636.jpg,-1,-1
1637.jpg,-1,-1
1638.jpg,-1,-1
1639.jpg,-1,-1
1640.jpg,121,67
1641.jpg,98,43
1642.jpg,215,201
1643.jpg,135,117
1644.jpg,155,154
1645.jpg,127,187
1646.jpg,98,57
1647.jpg,194,204
1648.jpg,144,164
1649.jpg,87,89
1650.jpg,137,196
1651.jpg,170,32
1652.jpg,96,109
1653.jpg,155,164
1654.jpg,148,110
1655.jpg,35,167
1656.jpg,167,99
1657.jpg,166,208
1658.jpg,147,56
1659.jpg,168,67
1660.jpg,-1,-1
1661.jpg,-1,-1
1662.jpg,-1,-1
1663.jpg,-1,-1
1664.jpg,-1,-1
1665.jpg,-1,-1
1666.jpg,-1,-1
1667.jpg,-1,-1
1668.jpg,-1,-1
1669.jpg,-1,-1
1670.jpg,-1,-1
1671.jpg,-1,-1
1672.jpg,-1,-1
1673.jpg,-1,-1
1674.jpg,-1,-1
1675.jpg,-1,-1
1676.jpg,-1,-1
1677.jpg,-1,-1
1678.jpg,-1,-1
1679.jpg,-1,-1
1680.jpg,209,54
1681.jpg,124,194
1682.jpg,217,67
1683.jpg,132,98
1684.jpg,193,113
1685.jpg,73,171
1686.jpg,159,124
1687.jpg,139,184
1688.jpg,59,198
1689.jpg,79,133
1690.jpg,157,114
1691.jpg,185,141
1692.jpg,117,225
1693.jpg,194,106
1694.jpg,133,177
1695.jpg,103,184
1696.jpg,223,112
1697.jpg,120,34
1698.jpg,70,61
1699.jpg,186,205
1700.jpg,-1,-1
1701.jpg,-1,-1
1702.jpg,-1,-1
1703.jpg,-1,-1
1704.jpg,-1,-1
1705.jpg,-1,-1
1706.jpg,-1,-1
1707.jpg,-1,-1
1708.jpg,-1,-1
1709.jpg,-1,-1
1710.jpg,-1,-1
1711.jpg,-1,-1
1712.jpg,-1,-1
1713.jpg,-1,-1
1714.jpg,-1,-1
1715.jpg,-1,-1
1716.jpg,-1,-1
1717.jpg,-1,-1
1718.jpg,-1,-1
1719.jpg,-1,-1
1720.jpg,167,178
1721.jpg,113,94
1722.jpg,136,45
1723.jpg,127,213
1724.jpg,167,163
1725.jpg,204,166
1726.jpg,108,123
1727.jpg,167,174
1728.jpg,90,168
1729.jpg,211,170
1730.jpg,66,158
1731.jpg,60,196
1732.jpg,211,37
1733.jpg,79,73
1734.jpg,122,159
1735.jpg,53,219
1736.jpg,211,74
1737.jpg,31,94
1738.jpg,186,87
1739.jpg,184,184
1740.jpg,-1,-1
1741.jpg,-1,-1
1742.jpg,-1,-1
1743.jpg,-1,-1
1744.jpg,-1,-1
1745.jpg,-1,-1
1746.jpg,-1,-1
1747.jpg,-1,-1
1748.jpg,-1,-1
1749.jpg,-1,-1
1750.jpg,-1,-1
1751.jpg,-1,-1
1752.jpg,-1,-1
1753.jpg,-1,-1
1754.jpg,-1,-1
1755.jpg,-1,-1
1756.jpg,-1,-1
1757.jpg,-1,-1
1758.jpg,-1,-1
1759.jpg,-1,-1
1760.jpg,71,200
1761.jpg,107,156
1762.jpg,118,68
1763.jpg,77,216
1764.jpg,198,214
1765.jpg,140,62
1766.jpg,116,131
1767.jpg,48,109
1768.jpg,105,147
1769.jpg,176,200
1770.jpg,120,137
1771.jpg,60,141
1772.jpg,92,103
1773.jpg,50,36
1774.jpg,132,165
1775.jpg,80,92
1776.jpg,139,48
1777.jpg,125,173
1778.jpg,208,41
1779.jpg,145,123
1780.jpg,-1,-1
1781.jpg,-1,-1
1782.jpg,-1,-1
1783.jpg,-1,-1
1784.jpg,-1,-1
1785.jpg,-1,-1
1786.jpg,-1,-1
1787.jpg,-1,-1
1788.jpg,-1,-1
1789.jpg,-1,-1
1790.jpg,-1,-1
1791.jpg,-1,-1
1792.jpg,-1,-1
1793.jpg,-1,-1
1794.jpg,-1,-1
1795.jpg,-1,-1
1796.jpg,-1,-1
1797.jpg,-1,-1
1798.jpg,-1,-1
1799.jpg,-1,-1
1800.jpg,97,170
1801.jpg,215,42
1802.jpg,155,223
1803.jpg,126,82
1804.jpg,104,162
1805.jpg,50,122
1806.jpg,73,111
1807.jpg,162,38
1808.jpg,49,173
1809.jpg,141,176
1810.jpg,51,209
1811.jpg,99,54
1812.jpg,30,35
1813.jpg,75,188
1814.jpg,89,146
1815.jpg,50,154
1816.jpg,68,92
1817.jpg,145,221
1818.jpg,49,222
1819.jpg,151,105
1820.jpg,-1,-1
1821.jpg,-1,-1
1822.jpg,-1,-1
1823.jpg,-1,-1
1824.jpg,-1,-1
1825.jpg,-1,-1
1826.jpg,-1,-1
1827.jpg,-1,-1
1828.jpg,-1,-1
1829.jpg,-1,-1
1830.jpg,-1,-1
1831.jpg,-1,-1
1832.jpg,-1,-1
1833.jpg,-1,-1
1834.jpg,-1,-1
1835.jpg,-1,-1
1836.jpg,-1,-1
1837.jpg,-1,-1
1838.jpg,-1,-1
1839.jpg,-1,-1
1840.jpg,37,37
1841.jpg,183,119
1842.jpg,99,212
1843.jpg,99,211
1844.jpg,133,86
1845.jpg,138,148
1846.jpg,30,188
1847.jpg,74,69
1848.jpg,61,180
1849.jpg,131,151
1850.jpg,200,44
1851.jpg,128,140
1852.jpg,114,84
1853.jpg,175,38
1854.jpg,56,130
1855.jpg,202,79
1856.jpg,121,208
1857.jpg,190,213
1858.jpg,55,226
1859.jpg,139,45
1860.jpg,-1,-1
1861.jpg,-1,-1
1862.jpg,-1,-1
1863.jpg,-1,-1
1864.jpg,-1,-1
1865.jpg,-1,-1
1866.jpg,-1,-1
1867.jpg,-1,-1
1868.jpg,-1,-1
1869.jpg,-1,-1
1870.jpg,-1,-1
1871.jpg,-1,-1
1872.jpg,-1,-1
1873.jpg,-1,-1
1874.jpg,-1,-1
1875.jpg,-1,-1
1876.jpg,-1,-1
1877.jpg,-1,-1
1878.jpg,-1,-1
1879.jpg,-1,-1
1880.jpg,223,185
1881.jpg,83,48
1882.jpg,43,84
1883.jpg,121,146
1884.jpg,74,46
1885.jpg,123,152
1886.jpg,120,65
1887.jpg,99,91
1888.jpg,103,170
1889.jpg,32,190
1890.jpg,198,107
1891.jpg,209,116
1892.jpg,161,162
1893.jpg,144,144
1894.jpg,84,143
1895.jpg,217,39
1896.jpg,38,111
1897.jpg,179,200
1898.jpg,37,122
1899.jpg,81,171
1900.jpg,-1,-1
1901.jpg,-1,-1
1902.jpg,-1,-1
1903.jpg,-1,-1
1904.jpg,-1,-1
1905.jpg,-1,-1
1906.jpg,-1,-1
1907.jpg,-1,-1
1908.jpg,-1,-1
1909.jpg,-1,-1
1910.jpg,-1,-1
1911.jpg,-1,-1
1912.jpg,-1,-1
1913.jpg,-1,-1
1914.jpg,-1,-1
1915.jpg,-1,-1
1916.jpg,-1,-1
1917.jpg,-1,-1
1918.jpg,-1,-1
1919.jpg,-1,-1
1920.jpg,138,119
1921.jpg,118,47
1922.jpg,123,37
1923.jpg,217,114
1924.jpg,99,155
1925.jpg,55,126
1926.jpg,72,175
1927.jpg,84,94
1928.jpg,138,163
1929.jpg,82,76
1930.jpg,223,88
1931.jpg,180,113
1932.jpg,153,199
1933.jpg,110,139
1934.jpg,70,195
1935.jpg,195,99
1936.jpg,42,121
1937.jpg,129,144
1938.jpg,140,95
1939.jpg,215,220
1940.jpg,-1,-1
1941.jpg,-1,-1
1942.jpg,-1,-1
1943.jpg,-1,-1
1944.jpg,-1,-1
1945.jpg,-1,-1
1946.jpg,-1,-1
1947.jpg,-1,-1
1948.jpg,-1,-1
1949.jpg,-1,-1
1950.jpg,-1,-1
1951.jpg,-1,-1
1952.jpg,-1,-1
1953.jpg,-1,-1
1954.jpg,-1,-1
1955.jpg,-1,-1
1956.jpg,-1,-1
1957.jpg,-1,-1
1958.jpg,-1,-1
1959.jpg,-1,-1
1960.jpg,57,157
1961.jpg,152,192
1962.jpg,137,36
1963.jpg,99,31
1964.jpg,69,82
1965.jpg,117,128
1966.jpg,74,218
1967.jpg,181,93
1968.jpg,127,49
1969.jpg,144,197
1970.jpg,156,165
1971.jpg,224,180
1972.jpg,182,129
1973.jpg,191,74
1974.jpg,48,63
1975.jpg,78,181
1976.jpg,211,207
1977.jpg,144,127
1978.jpg,90,153
1979.jpg,211,216
1980.jpg,-1,-1
1981.jpg,-1,-1
1982.jpg,-1,-1
1983.jpg,-1,-1
1984.jpg,-1,-1
1985.jpg,-1,-1
1986.jpg,-1,-1
1987.jpg,-1,-1
1988.jpg,-1,-1
1989.jpg,-1,-1
1990.jpg,-1,-1
1991.jpg,-1,-1
1992.jpg,-1,-1
1993.jpg,-1,-1
1994.jpg,-1,-1
1995.jpg,-1,-1
1996.jpg,-1,-1
1997.jpg,-1,-1
1998.jpg,-1,-1
1999.jpg,-1,-1
2000.jpg,214,59
2001.jpg,65,59
2002.jpg,219,191
2003.jpg,172,60
2004.jpg,173,93
2005.jpg,137,159
2006.jpg,150,206
2007.jpg,156,47
2008.jpg,37,148
2009.jpg,45,164
2010.jpg,216,177
2011.jpg,116,169
2012.jpg,210,201
2013.jpg,201,168
2014.jpg,165,44
2015.jpg,222,193
2016.jpg,156,212
2017.jpg,209,162
2018.jpg,165,49
2019.jpg,109,202
2020.jpg,-1,-1
2021.jpg,-1,-1
2022.jpg,-1,-1
2023.jpg,-1,-1
2024.jpg,-1,-1
2025.jpg,-1,-1
2026.jpg,-1,-1
2027.jpg,-1,-1
2028.jpg,-1,-1
2029.jpg,-1,-1
2030.jpg,-1,-1
2031.jpg,-1,-1
2032.jpg,-1,-1
2033.jpg,-1,-1
2034.jpg,-1,-1
2035.jpg,-1,-1
2036.jpg,-1,-1
2037.jpg,-1,-1
2038.jpg,-1,-1
2039.jpg,-1,-1
2040.jpg,149,34
2041.jpg,106,104
2042.jpg,160,224
2043.jpg,32,156
2044.jpg,60,37
2045.jpg,35,46
2046.jpg,128,67
2047.jpg,73,105
2048.jpg,189,64
2049.jpg,109,161
2050.jpg,210,87
2051.jpg,187,30
2052.jpg,171,126
2053.jpg,37,148
2054.jpg,54,117
2055.jpg,137,128
2056.jpg,152,32
2057.jpg,160,158
2058.jpg,222,222
2059.jpg,176,51
2060.jpg,-1,-1
2061.jpg,-1,-1
2062.jpg,-1,-1
2063.jpg,-1,-1
2064.jpg,-1,-1
2065.jpg,-1,-1
2066.jpg,-1,-1
2067.jpg,-1,-1
2068.jpg,-1,-1
2069.jpg,-1,-1
2070.jpg,-1,-1
2071.jpg,-1,-1
2072.jpg,-1,-1
2073.jpg,-1,-1
2074.jpg,-1,-1
2075.jpg,-1,-1
2076.jpg,-1,-1
2077.jpg,-1,-1
2078.jpg,-1,-1
2079.jpg,-1,-1
2080.jpg,185,193
2081.jpg,86,113
2082.jpg,188,140
2083.jpg,121,126
2084.jpg,222,48
2085.jpg,72,194
2086.jpg,202,223
2087.jpg,97,161
2088.jpg,96,161
2089.jpg,137,66
2090.jpg,199,207
2091.jpg,96,89
2092.jpg,195,195
2093.jpg,62,132
2094.jpg,170,110
2095.jpg,156,156
2096.jpg,186,198
2097.jpg,201,54
2098.jpg,78,202
2099.jpg,65,173
2100.jpg,-1,-1
2101.jpg,-1,-1
2102.jpg,-1,-1
2103.jpg,-1,-1
2104.jpg,-1,-1
2105.jpg,-1,-1
2106.jpg,-1,-1
2107.jpg,-1,-1
2108.jpg,-1,-1
2109.jpg,-1,-1
2110.jpg,-1,-1
2111.jpg,-1,-1
2112.jpg,-1,-1
2113.jpg,-1,-1
2114.jpg,-1,-1
2115.jpg,-1,-1
2116.jpg,-1,-1
2117.jpg,-1,-1
2118.jpg,-1,-1
2119.jpg,-1,-1
2120.jpg,177,197
2121.jpg,171,69
2122.jpg,168,197
2123.jpg,127,198
2124.jpg,72,220
2125.jpg,198,189
2126.jpg,210,53
2127.jpg,154,104
2128.jpg,63,168
2129.jpg,115,179
2130.jpg,143,123
2131.jpg,198,146
2132.jpg,59,213
2133.jpg,166,162
2134.jpg,172,188
2135.jpg,104,176
2136.jpg,150,225
2137.jpg,200,143
2138.jpg,68,36
2139.jpg,218,118
2140.jpg,-1,-1
2141.jpg,-1,-1
2142.jpg,-1,-1
2143.jpg,-1,-1
2144.jpg,-1,-1
2145.jpg,-1,-1
2146.jpg,-1,-1
2147.jpg,-1,-1
2148.jpg,-1,-1
2149.jpg,-1,-1
2150.jpg,-1,-1
2151.jpg,-1,-1
2152.jpg,-1,-1
2153.jpg,-1,-1
2154.jpg,-1,-1
2155.jpg,-1,-1
2156.jpg,-1,-1
2157.jpg,-1,-1
2158.jpg,-1,-1
2159.jpg,-1,-1
2160.jpg,182,103
2161.jpg,130,109
2162.jpg,101,166
2163.jpg,224,149
2164.jpg,208,166
2165.jpg,187,180
2166.jpg,159,37
2167.jpg,157,221
2168.jpg,120,161
2169.jpg,190,141
2170.jpg,174,103
2171.jpg,121,101
2172.jpg,125,101
2173.jpg,210,157
2174.jpg,43,98
2175.jpg,98,65
2176.jpg,154,175
2177.jpg,203,31
2178.jpg,60,181
2179.jpg,67,149
2180.jpg,-1,-1
2181.jpg,-1,-1
2182.jpg,-1,-1
2183.jpg,-1,-1
2184.jpg,-1,-1
2185.jpg,-1,-1
2186.jpg,-1,-1
2187.jpg,-1,-1
2188.jpg,-1,-1
2189.jpg,-1,-1
2190.jpg,-1,-1
2191.jpg,-1,-1
2192.jpg,-1,-1
2193.jpg,-1,-1
2194.jpg,-1,-1
2195.jpg,-1,-1
2196.jpg,-1,-1
2197.jpg,-1,-1
2198.jpg,-1,-1
2199.jpg,-1,-1
2200.jpg,78,125
2201.jpg,213,180
2202.jpg,211,224
2203.jpg,125,121
2204.jpg,143,163
2205.jpg,225,178
2206.jpg,59,171
2207.jpg,49,138
2208.jpg,42,189
2209.jpg,107,116
2210.jpg,48,90
2211.jpg,74,158
2212.jpg,108,60
2213.jpg,107,174
2214.jpg,222,216
2215.jpg,96,106
2216.jpg,213,167
2217.jpg,194,152
2218.jpg,54,129
2219.jpg,213,72
2220.jpg,-1,-1
2221.jpg,-1,-1
2222.jpg,-1,-1
2223.jpg,-1,-1
2224.jpg,-1,-1
2225.jpg,-1,-1
2226.jpg,-1,-1
2227.jpg,-1,-1
2228.jpg,-1,-1
2229.jpg,-1,-1
2230.jpg,-1,-1
2231.jpg,-1,-1
2232.jpg,-1,-1
2233.jpg,-1,-1
2234.jpg,-1,-1
2235.jpg,-1,-1
2236.jpg,-1,-1
2237.jpg,-1,-1
2238.jpg,-1,-1
2239.jpg,-1,-1
2240.jpg,134,206
2241.jpg,72,136
2242.jpg,36,217
2243.jpg,157,103
2244.jpg,54,150
2245.jpg,198,148
2246.jpg,95,54
2247.jpg,191,84
2248.jpg,180,124
2249.jpg,163,176
2250.jpg,216,204
2251.jpg,100,223
2252.jpg,208,153
2253.jpg,94,148
2254.jpg,62,92
2255.jpg,199,200
2256.jpg,69,212
2257.jpg,145,33
2258.jpg,185,140
2259.jpg,220,51
2260.jpg,-1,-1
2261.jpg,-1,-1
2262.jpg,-1,-1
2263.jpg,-1,-1
2264.jpg,-1,-1
2265.jpg,-1,-1
2266.jpg,-1,-1
2267.jpg,-1,-1
2268.jpg,-1,-1
2269.jpg,-1,-1
2270.jpg,-1,-1
2271.jpg,-1,-1
2272.jpg,-1,-1
2273.jpg,-1,-1
2274.jpg,-1,-1
2275.jpg,-1,-1
2276.jpg,-1,-1
2277.jpg,-1,-1
2278.jpg,-1,-1
2279.jpg,-1,-1
2280.jpg,199,155
2281.jpg,185,100
2282.jpg,83,53
2283.jpg,182,47
2284.jpg,56,178
2285.jpg,126,101
2286.jpg,138,202
2287.jpg,98,160
2288.jpg,133,170
2289.jpg,185,36
2290.jpg,86,168
2291.jpg,198,87
2292.jpg,213,115
2293.jpg,45,118
2294.jpg,40,132
2295.jpg,124,199
2296.jpg,219,86
2297.jpg,33,217
2298.jpg,157,113
2299.jpg,43,160
2300.jpg,-1,-1
2301.jpg,-1,-1
2302.jpg,-1,-1
2303.jpg,-1,-1
2304.jpg,-1,-1
2305.jpg,-1,-1
2306.jpg,-1,-1
2307.jpg,-1,-1
2308.jpg,-1,-1
2309.jpg,-1,-1
2310.jpg,-1,-1
2311.jpg,-1,-1
2312.jpg,-1,-1
2313.jpg,-1,-1
2314.jpg,-1,-1
2315.jpg,-1,-1
2316.jpg,-1,-1
2317.jpg,-1,-1
2318.jpg,-1,-1
2319.jpg,-1,-1
2320.jpg,204,58
2321.jpg,98,72
2322.jpg,176,98
2323.jpg,129,120
2324.jpg,63,133
2325.jpg,62,165
2326.jpg,52,77
2327.jpg,51,156
2328.jpg,166,85
2329.jpg,126,51
2330.jpg,222,120
2331.jpg,127,221
2332.jpg,94,93
2333.jpg,55,98
2334.jpg,210,133
2335.jpg,216,89
2336.jpg,132,131
2337.jpg,88,226
2338.jpg,177,33
2339.jpg,159,116
2340.jpg,-1,-1
2341.jpg,-1,-1
2342.jpg,-1,-1
2343.jpg,-1,-1
2344.jpg,-1,-1
2345.jpg,-1,-1
2346.jpg,-1,-1
2347.jpg,-1,-1
2348.jpg,-1,-1
2349.jpg,-1,-1
2350.jpg,-1,-1
2351.jpg,-1,-1
2352.jpg,-1,-1
2353.jpg,-1,-1
2354.jpg,-1,-1
2355.jpg,-1,-1
2356.jpg,-1,-1
2357.jpg,-1,-1
2358.jpg,-1,-1
2359.jpg,-1,-1
2360.jpg,89,164
2361.jpg,103,39
2362.jpg,60,129
2363.jpg,205,192
2364.jpg,91,86
2365.jpg,124,226
2366.jpg,64,155
2367.jpg,200,156
2368.jpg,199,174
2369.jpg,93,168
2370.jpg,141,122
2371.jpg,142,131
2372.jpg,164,38
2373.jpg,73,116
2374.jpg,109,152
2375.jpg,145,76
2376.jpg,173,165
2377.jpg,87,48
2378.jpg,71,213
2379.jpg,169,37
2380.jpg,-1,-1
2381.jpg,-1,-1
2382.jpg,-1,-1
2383.jpg,-1,-1
2384.jpg,-1,-1
2385.jpg,-1,-1
2386.jpg,-1,-1
2387.jpg,-1,-1
2388.jpg,-1,-1
2389.jpg,-1,-1
2390.jpg,-1,-1
2391.jpg,-1,-1
2392.jpg,-1,-1
2393.jpg,-1,-1
2394.jpg,-1,-1
2395.jpg,-1,-1
2396.jpg,-1,-1
2397.jpg,-1,-1
2398.jpg,-1,-1
2399.jpg,-1,-1
2400.jpg,109,182
2401.jpg,54,127
2402.jpg,156,146
2403.jpg,186,209
2404.jpg,222,136
2405.jpg,215,107
2406.jpg,81,178
2407.jpg,97,69
2408.jpg,90,145
2409.jpg,97,57
2410.jpg,183,214
2411.jpg,144,65
2412.jpg,195,222
2413.jpg,144,194
2414.jpg,127,164
